OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,LC_1,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,Water_1,Water_2,Water_3,NL_mean,NL_median,NDVI_mean,NDVI_median,NDBI_mean,NDBI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_1_ratio,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
21,10,BIHAR,18,VAISHALI,127,Raja Pakar (SC),21,HAJIPUR (SC),1021,,1.152420873,0.02151308315,192280,25583,74783,3574,0,0,0,0,0,6,41,0,909,10,14,30,54,42767,41704,3691,1.755359583715005,1.674336135387421,0.42143963507721,0.460387885570526,-0.252425545722903,-0.259341761469841,88162,0.4730382704566593,0.0418661101154692,1064,0.0,0.0,0.0,0.0,0.0,0.0056390977443609,0.0385338345864661,0.0,0.8543233082706767,0.0093984962406015,0.0131578947368421,0.0281954887218045,0.0507518796992481,2019,-0.249414250254631,-0.243850940527154,1.520964388262981,1.481780052185059,0.435656717194161,0.463737115263939,23557,23770
24,10,BIHAR,20,BEGUSARAI,141,Cheria Bariarpur,24,BEGUSARAI,1024,,1.17393243684,0.02540904612,248636,78061,22974,179,0,0,0,0,0,18,1,0,1225,0,25,0,0,88770,12359,246,1.434369809403541,1.264544188976288,0.460927757200289,0.479442089796066,-0.235394539519174,-0.241901353001595,101375,0.1219136868064118,0.00242663378545,1269,0.0,0.0,0.0,0.0,0.0,0.0141843971631205,0.0007880220646178,0.0,0.9653270291568165,0.0,0.0197005516154452,0.0,0.0,2019,-0.295079544186592,-0.284465784594572,1.192215796607505,1.065948948264122,0.510980894648653,0.527730315923691,102881,102837
21,10,BIHAR,18,VAISHALI,123,Hajipur,21,HAJIPUR (SC),1021,,0.85393041111,0.01719976827,163823,10306,54318,8383,0,0,0,0,0,49,34,0,548,97,20,40,62,24147,28154,9407,4.532077103330378,2.502658605575562,0.348767994992539,0.407734155654907,-0.22063006956947,-0.225509464740753,61708,0.4562455435275815,0.1524437674207558,850,0.0,0.0,0.0,0.0,0.0,0.0576470588235294,0.04,0.0,0.6447058823529411,0.1141176470588235,0.0235294117647058,0.0470588235294117,0.0729411764705882,2019,-0.185810022056103,-0.188687703376112,3.768768604422173,2.217492938041687,0.352481282511205,0.388766914606094,23557,23770
20,10,BIHAR,18,VAISHALI,122,Sonepur,20,SARAN,1020,,1.00944470134,0.02223295928,138810,51190,105446,10679,0,0,0,0,0,79,116,0,700,68,2,67,73,68542,85142,12251,2.819437996517449,2.068799257278442,0.374494812406703,0.435020506381989,-0.248538064797643,-0.267597138881683,165935,0.513104528881791,0.0738301142013439,1105,0.0,0.0,0.0,0.0,0.0,0.0714932126696832,0.1049773755656108,0.0,0.6334841628959276,0.0615384615384615,0.0018099547511312,0.0606334841628959,0.0660633484162896,2019,-0.239289790391922,-0.227246397427311,2.419268438095055,1.832150399684906,0.390439986331991,0.434138000011444,21123,21281
21,10,BIHAR,18,VAISHALI,129,Mahnar,21,HAJIPUR (SC),1021,,1.27692257172,0.01953265607,179007,21374,67410,1117,0,0,0,0,0,6,32,0,841,2,8,25,47,37679,41738,3808,1.522528754244197,1.481727600097656,0.422141816545537,0.45284429192543,-0.250919900290092,-0.244348935782909,83225,0.501507960348453,0.0457554821267647,961,0.0,0.0,0.0,0.0,0.0,0.0062434963579604,0.0332986472424557,0.0,0.8751300728407908,0.0020811654526534,0.0083246618106139,0.0260145681581685,0.0489073881373569,2019,-0.248702436685562,-0.25346042263633,1.3228353446166137,1.2988433241844175,0.448735793728442,0.46786642074585,23557,23770
12,10,BIHAR,10,KATIHAR,69,Korha (SC),12,PURNIA,1012,,1.34993608905,0.04150612863,559133,4917,7455,0,0,0,0,0,0,0,0,0,2013,6,34,0,0,3091,4617,0,1.305489058599991,1.156928062438965,0.510959163096571,0.535045981407166,-0.305835193936056,-0.33117213845253,7708,0.5989880643487286,0.0,2053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9805163175840234,0.0029225523623964,0.0165611300535801,0.0,0.0,2019,-0.310979038476944,-0.288769251909955,1.083446935832906,0.9623265713453296,0.497153763880563,0.522453725337982,5744,5674
11,10,BIHAR,10,KATIHAR,63,Katihar,11,KATIHAR,1011,,0.9188188137,0.01686680667,226305,3150,2786,0,0,0,0,0,0,8,0,0,735,41,53,0,0,1698,2850,0,3.638007152166093,1.578571915626526,0.423657732448291,0.439294010400772,-0.225104463957506,-0.232373654842377,4548,0.6266490765171504,0.0,837,0.0,0.0,0.0,0.0,0.0,0.009557945041816,0.0,0.0,0.8781362007168458,0.048984468339307,0.063321385902031,0.0,0.0,2019,-0.211484059691429,-0.209450131064651,3.0147543399456582,1.393172562122345,0.396454928021174,0.402594894170761,17824,17733
25,10,BIHAR,21,KHAGARIA,148,Alauli (SC),25,KHAGARIA,1025,,1.21373395937,0.03168785593,131003,186244,117885,1159,0,0,0,0,0,2,0,0,1568,0,2,0,1,212011,96179,2098,0.887681752197326,0.742991864681244,0.548277953258645,0.586524784564972,-0.325602072940883,-0.361346125602722,310288,0.3099668694889909,0.0067614603207342,1573,0.0,0.0,0.0,0.0,0.0,0.0012714558169103,0.0,0.0,0.996821360457724,0.0,0.0012714558169103,0.0,0.0006357279084551,2019,-0.394653677940369,-0.357385745059928,0.770116753038906,0.646880716085434,0.573205359646297,0.617866456508636,213963,212908
24,10,BIHAR,20,BEGUSARAI,147,Bakhri (SC),24,BEGUSARAI,1024,,1.34160936572,0.02431397391,236599,56411,41487,252,0,0,0,0,0,10,0,0,1166,8,9,0,2,81319,14804,213,1.431194299296495,1.257620930671692,0.46711488304142,0.486169904470444,-0.248200126864802,-0.258779227733612,96336,0.1536704866301279,0.0022110114598903,1195,0.0,0.0,0.0,0.0,0.0,0.00836820083682,0.0,0.0,0.9757322175732216,0.006694560669456,0.007531380753138,0.0,0.001673640167364,2019,-0.330086946487427,-0.316525811602073,1.2087504266334546,1.0633162260055544,0.530105416271429,0.5514857172966,102881,102837
33,10,BIHAR,30,BUXAR *,199,Brahampur,33,BUXAR,1033,,1.64990797617,0.04086335387,536964,9766,14162,1756,0,0,0,0,0,0,12,0,1981,10,0,2,17,6219,16823,2766,1.294485451058511,1.120814263820648,0.506369544257813,0.531881749629974,-0.31452713454964,-0.336908489465714,25808,0.6518521388716677,0.1071760694358338,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0059347181008902,0.0,0.9797230464886252,0.0049455984174085,0.0,0.0009891196834817,0.0084075173095944,2019,-0.33402881026268,-0.301505314342126,1.1519398647042691,0.998531639575958,0.539672002382425,0.579048603773117,25736,25763
11,10,BIHAR,10,KATIHAR,66,Pranpur,11,KATIHAR,1011,,1.34897611854,0.04012639148,474639,21946,53540,2398,0,0,0,0,0,34,0,0,1933,0,5,0,13,18848,51803,3048,0.871208277139379,0.806350439786911,0.44778140254502,0.463048309087753,-0.261012637873947,-0.27766489982605,73699,0.7028996322880907,0.0413574132620524,1985,0.0,0.0,0.0,0.0,0.0,0.0171284634760705,0.0,0.0,0.9738035264483628,0.0,0.0025188916876574,0.0,0.0065491183879093,2019,-0.2577103972435,-0.247003898822066,0.7641877299052,0.6977982670068741,0.369438379530326,0.370034277439117,17824,17733
31,10,BIHAR,28,PATNA,186,Danapur,31,PATALIPUTRA,1031,,0.58902787135,0.01262106344,108797,31685,26285,6996,0,0,0,0,0,35,26,0,367,146,0,19,32,40458,20157,7476,7.38174191703872,2.037635087966919,0.376595038204958,0.427290827035904,-0.235002242896054,-0.243222311139107,68091,0.2960303123760849,0.1097942459355862,625,0.0,0.0,0.0,0.0,0.0,0.056,0.0416,0.0,0.5872,0.2336,0.0,0.0304,0.0512,2019,-0.216035336256027,-0.213785118553065,6.01120695197393,1.732194870710373,0.398795170678628,0.432037800550461,67250,68069
32,10,BIHAR,29,BHOJPUR,193,Barhara,32,ARRAH,1032,,1.48611839753,0.03106920148,287728,78787,51945,9325,0,0,0,0,0,9,89,0,1368,4,0,3,66,73540,60328,10442,1.787234765721671,1.440330386161804,0.439323310712031,0.479100078344345,-0.258489770189357,-0.281966328620911,144310,0.4180444875614995,0.0723581179405446,1539,0.0,0.0,0.0,0.0,0.0,0.0058479532163742,0.0578297595841455,0.0,0.8888888888888888,0.0025990903183885,0.0,0.0019493177387914,0.0428849902534113,2019,-0.266722708940506,-0.239629822456367,1.5985528320927238,1.2943922877311709,0.468990309263834,0.513553857803345,138267,144489
13,10,BIHAR,11,MADHEPURA,70,Alamnagar,13,MADHEPURA,1013,,1.28078417372,0.0437768148,408725,68490,125447,121,0,0,0,0,0,3,2,0,2074,4,64,0,16,108864,83853,247,1.369225845069872,1.213961362838745,0.560815336290897,0.588848888874054,-0.326276372423865,-0.360229820013046,192964,0.4345525590265541,0.0012800315084679,2163,0.0,0.0,0.0,0.0,0.0,0.001386962552011,0.0009246417013407,0.0,0.9588534442903376,0.0018492834026814,0.0295885344429033,0.0,0.0073971336107258,2019,-0.358396530151367,-0.322900671865466,1.2401755626459896,1.117920994758606,0.560033039233888,0.591855585575104,8012,7964
31,10,BIHAR,28,PATNA,187,Maner,31,PATALIPUTRA,1031,,1.02896031264,0.02830505719,286354,39592,53875,9927,0,0,0,0,0,28,114,0,1112,38,0,50,66,43672,44336,11142,2.830326223390395,2.181698679924011,0.41287010064849,0.468962863087654,-0.2347838597094,-0.258177056908607,99150,0.4471608673726677,0.112375189107413,1408,0.0,0.0,0.0,0.0,0.0,0.0198863636363636,0.080965909090909,0.0,0.7897727272727273,0.0269886363636363,0.0,0.0355113636363636,0.046875,2019,-0.219310350716114,-0.199764454464225,2.590855952171858,2.013637274503708,0.420127306246103,0.472728177905083,67250,68069
21,10,BIHAR,18,VAISHALI,128,Raghopur,21,HAJIPUR (SC),1021,,1.23458414128,0.02658030774,186144,69803,96819,13230,0,0,0,0,0,1,90,0,1033,5,2,88,104,73801,83367,16587,2.637287785086715,1.906856656074524,0.416356071988622,0.483024805784225,-0.27666815727168,-0.297641560435295,173755,0.4797962648556876,0.0954620010934937,1323,0.0,0.0,0.0,0.0,0.0,0.000755857898715,0.0680272108843537,0.0,0.780801209372638,0.0037792894935752,0.00151171579743,0.0665154950869236,0.0786092214663643,2019,-0.288781493902206,-0.269655797334239,2.1844874941193355,1.6477495431900024,0.425096191351568,0.47853995859623,23557,23770
32,10,BIHAR,29,BHOJPUR,198,Shahpur,32,ARRAH,1032,,1.05769664202,0.03004855694,334808,41021,37195,707,0,0,0,0,0,0,15,0,1435,7,0,14,19,31228,52244,2291,1.491680287167955,1.22699248790741,0.486998385070878,0.518742978572845,-0.289280818531772,-0.315763056278229,85763,0.6091671233515619,0.0267131513589776,1490,0.0,0.0,0.0,0.0,0.0,0.0,0.0100671140939597,0.0,0.9630872483221476,0.0046979865771812,0.0,0.0093959731543624,0.0127516778523489,2019,-0.31756004691124,-0.2848694159368,1.286581419812147,1.0821691751480105,0.524066643472255,0.565004706382751,138267,144489
33,10,BIHAR,30,BUXAR *,200,Buxar,33,BUXAR,1033,,1.00731013677,0.0217945646,255034,13693,22727,8646,0,0,0,0,0,9,36,0,941,23,0,19,54,4607,31258,9068,2.375746195030744,1.546632885932922,0.466458296553322,0.522937893867493,-0.285247302469823,-0.312974616885185,44933,0.6956579796586028,0.201811586139363,1082,0.0,0.0,0.0,0.0,0.0,0.0083179297597042,0.033271719038817,0.0,0.8696857670979667,0.021256931608133,0.0,0.0175600739371534,0.0499075785582255,2019,-0.305174097418785,-0.274098016375581,1.993210768882279,1.4051262736320496,0.483504986621616,0.543159127235413,25736,25763
25,10,BIHAR,21,KHAGARIA,150,Beldaur,25,KHAGARIA,1025,,1.51536777603,0.04729267393,277344,220630,145682,7503,0,0,0,0,0,18,21,0,2208,14,5,6,78,234678,133988,10121,0.943488818424897,0.739701688289642,0.539601576279211,0.594769656658173,-0.320587574642378,-0.356466710567474,378787,0.3537291406516063,0.0267195019892446,2350,0.0,0.0,0.0,0.0,0.0,0.0076595744680851,0.0089361702127659,0.0,0.9395744680851064,0.0059574468085106,0.002127659574468,0.0025531914893617,0.0331914893617021,2019,-0.357178777456284,-0.324986498741089,0.8426813169606685,0.675922244787216,0.545240049740685,0.604288756847382,213963,212908
24,10,BIHAR,20,BEGUSARAI,142,Bachhwara,24,BEGUSARAI,1024,,1.31074544859,0.02650221803,280483,13047,69617,1774,0,0,0,0,0,3,25,0,1237,3,15,35,0,30707,46939,2602,1.699228449383887,1.504361510276794,0.497330542032809,0.529269099235535,-0.285545216919741,-0.303674101829529,80248,0.5849242348718972,0.0324244840992921,1318,0.0,0.0,0.0,0.0,0.0,0.0022761760242792,0.01896813353566,0.0,0.9385432473444612,0.0022761760242792,0.011380880121396,0.0265553869499241,0.0,2019,-0.375468820333481,-0.344344858053245,1.4867854092792585,1.3366817235946655,0.55503969328114,0.598297834396362,102881,102837
22,10,BIHAR,19,SAMASTIPUR,137,Mohiuddinnagar,22,UJIARPUR,1022,,1.07919426964,0.02837822166,158385,55993,164215,12152,0,0,0,0,0,7,91,0,1153,2,2,60,90,94439,120222,15813,1.022517404419213,0.840096235275269,0.462056244511151,0.525387108325958,-0.307071172664178,-0.334254860877991,230474,0.5216293377994915,0.0686107760528302,1405,0.0,0.0,0.0,0.0,0.0,0.0049822064056939,0.0647686832740213,0.0,0.8206405693950178,0.0014234875444839,0.0014234875444839,0.0427046263345195,0.0640569395017793,2019,-0.317388921976089,-0.291976857181513,0.8927741446462905,0.7477795481681825,0.466089923488976,0.523866772651672,76254,76309
30,10,BIHAR,28,PATNA,181,Digha,30,PATNA SAHIB,1030,,0.26831208605,0.00335702274,38143,1988,3540,2549,0,0,0,0,0,2,0,0,0,158,0,1,6,2614,2610,2744,29.29717769594249,30.332643508911133,0.202177464524237,0.201565131545067,-0.092914107730349,-0.058008452877402,7968,0.3275602409638554,0.3443775100401606,167,0.0,0.0,0.0,0.0,0.0,0.0119760479041916,0.0,0.0,0.0,0.9461077844311376,0.0,0.0059880239520958,0.0359281437125748,2019,-0.030414994806051,-0.064262328856734,23.05204879024071,23.40379524230957,0.195997467805015,0.195255257189274,7932,7933
25,10,BIHAR,21,KHAGARIA,149,Khagaria,25,KHAGARIA,1025,,1.14742349414,0.02600069844,161422,114411,80673,1485,0,0,0,0,0,28,10,0,1172,43,2,1,35,114702,98225,1719,1.435615850227246,0.913371324539185,0.521201514273298,0.560541868209839,-0.317938840182458,-0.36004501581192,214646,0.4576139317760405,0.0080085349831816,1291,0.0,0.0,0.0,0.0,0.0,0.021688613477924,0.0077459333849728,0.0,0.9078233927188226,0.0333075135553834,0.0015491866769945,0.0007745933384972,0.0271107668474051,2019,-0.413858860731125,-0.363152891927875,1.298546008696174,0.851500988006592,0.560276616043562,0.624648153781891,213963,212908
11,10,BIHAR,10,KATIHAR,68,Barari,11,KATIHAR,1011,,1.36977902436,0.04916786666,386562,22037,240316,28053,0,0,0,0,0,8,175,0,1944,0,13,85,205,24510,222947,31533,1.045332319967382,0.862186670303345,0.438286358394258,0.512666702270508,-0.285609378597658,-0.331448078155518,278990,0.7991218323237392,0.1130255564715581,2430,0.0,0.0,0.0,0.0,0.0,0.0032921810699588,0.0720164609053498,0.0,0.8,0.0,0.0053497942386831,0.0349794238683127,0.0843621399176954,2019,-0.323697417974472,-0.274760040565612,0.8397697915432155,0.7010328471660614,0.428516416809401,0.498262017965317,17824,17733
32,10,BIHAR,29,BHOJPUR,194,Arrah,32,ARRAH,1032,,0.59972084382,0.01182631671,133284,25585,3958,0,0,0,0,0,0,16,0,0,489,79,0,0,0,28216,1956,0,4.025897393674933,2.128429651260376,0.475314241664444,0.503497898578644,-0.271949994777722,-0.297121286392212,30172,0.0648283176454991,0.0,584,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.0,0.0,0.8373287671232876,0.1352739726027397,0.0,0.0,0.0,2019,-0.263238936662674,-0.241904873615875,3.6877713628813753,1.9723362922668453,0.499620989090237,0.530608713626862,138267,144489
30,10,BIHAR,28,PATNA,182,Bankipur,30,PATNA SAHIB,1030,,0.26960463175,0.00101544152,9914,186,1459,2411,0,0,0,0,0,0,0,0,0,38,0,0,11,411,1577,2035,34.71144214330935,36.666969299316406,0.130207081386955,0.151754282414913,-0.101348589541641,-0.042413795366883,4023,0.3919960228685061,0.5058414118816803,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7755102040816326,0.0,0.0,0.2244897959183673,2019,-0.020562511868775,-0.071471112137617,30.626802033069087,29.56879615783691,0.119752718723845,0.134616360068321,7932,7933
30,10,BIHAR,28,PATNA,184,Patna Sahib,30,PATNA SAHIB,1030,,0.35233448382,0.00303129703,38534,1408,1249,545,0,0,0,0,0,8,0,0,28,111,0,0,3,563,1645,818,30.87185914265482,34.693803787231445,0.251473397472227,0.232384771108627,-0.109718622963487,-0.073337011039257,3026,0.5436219431592861,0.2703238598810311,150,0.0,0.0,0.0,0.0,0.0,0.0533333333333333,0.0,0.0,0.1866666666666666,0.74,0.0,0.0,0.02,2019,-0.050912769511342,-0.084547454348003,24.28954497528704,26.668302536010746,0.231122254525898,0.207953989505768,7932,7933
30,10,BIHAR,28,PATNA,183,Kumhrar,30,PATNA SAHIB,1030,,0.18548892957,0.00171640688,23585,7,39,0,0,0,0,0,0,0,0,0,0,86,0,0,0,17,11,0,43.197755678962245,42.79958724975586,0.220183770054932,0.192098349332809,-0.070705311637119,-0.046590685844421,28,0.3928571428571428,0.0,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2019,-0.024580659344792,-0.049044760955682,35.99112436631146,35.49135112762451,0.207231628206523,0.176094800233841,7932,7933
32,10,BIHAR,29,BHOJPUR,192,Sandesh,32,ARRAH,1032,,1.28060758506,0.03518746084,454694,11476,13737,4627,0,0,0,0,0,1,76,0,1641,8,0,0,12,11015,15820,2358,1.680224205298497,1.350158095359802,0.443498422550897,0.478171199560165,-0.243002856362915,-0.26003098487854,29193,0.5419107320248004,0.0807727879971225,1738,0.0,0.0,0.0,0.0,0.0,0.0005753739930955,0.0437284234752589,0.0,0.9441887226697352,0.004602991944764,0.0,0.0,0.0069044879171461,2019,-0.219073504209518,-0.203279450295644,1.6016625403573186,1.2984212040901184,0.457151160553475,0.489395514130592,138267,144489
30,10,BIHAR,28,PATNA,185,Fatuha,30,PATNA SAHIB,1030,,1.08344279446,0.02101020979,200475,61622,25061,2138,0,0,0,0,0,58,12,0,907,51,1,9,4,71613,13560,2316,4.938817006822252,2.819561004638672,0.42935971705751,0.449007421731949,-0.217656816097482,-0.220736227929592,87489,0.1549909131433666,0.0264718993244865,1042,0.0,0.0,0.0,0.0,0.0,0.055662188099808,0.0115163147792706,0.0,0.8704414587332053,0.0489443378119001,0.0009596928982725,0.0086372360844529,0.0038387715930902,2019,-0.181451395153999,-0.184175840576474,4.27353026298536,2.574578106403351,0.418028367179069,0.429644554853439,7932,7933
24,10,BIHAR,20,BEGUSARAI,146,Begusarai,24,BEGUSARAI,1024,,1.35676887524,0.02015833956,254863,8236,14438,34,0,0,0,0,0,18,0,0,913,49,15,0,0,14524,5851,76,2.731271139111143,1.45236349105835,0.469478761355482,0.488030612468719,-0.267894328185907,-0.279926091432571,20451,0.2860984792919662,0.0037161996968363,995,0.0,0.0,0.0,0.0,0.0,0.0180904522613065,0.0,0.0,0.9175879396984924,0.0492462311557788,0.0150753768844221,0.0,0.0,2019,-0.384750723838806,-0.349377134987898,2.3733723250515792,1.307841539382935,0.554724089788379,0.591428756713867,102881,102837
31,10,BIHAR,28,PATNA,188,Phulwari (SC),31,PATALIPUTRA,1031,,0.97457581205,0.02191962326,265716,28378,7720,4,0,0,0,0,0,29,0,0,1014,41,0,0,0,30715,5347,4,4.591065611189462,2.71556830406189,0.457613390891247,0.469230562448502,-0.230878147714728,-0.232055738568306,36066,0.1482559751566572,0.0001109077801807,1084,0.0,0.0,0.0,0.0,0.0,0.0267527675276752,0.0,0.0,0.9354243542435424,0.0378228782287822,0.0,0.0,0.0,2019,-0.17275021225214,-0.17421515830996,4.019483683160876,2.460306823253632,0.430935376567906,0.439674720168114,67250,68069
33,10,BIHAR,30,BUXAR *,201,Dumraon,33,BUXAR,1033,,1.5146127065,0.04497390092,610283,6913,1998,44,0,0,0,0,0,2,0,0,2186,43,0,0,0,2965,6262,34,1.370377877278411,1.158185482025146,0.51648387187923,0.537876427173615,-0.294780180326292,-0.3127571195364,9261,0.6761688802505129,0.0036713097937587,2231,0.0,0.0,0.0,0.0,0.0,0.0008964589870013,0.0,0.0,0.9798296727924698,0.0192738682205289,0.0,0.0,0.0,2019,-0.302157014608383,-0.282130076645305,1.2128776377321842,1.0200544893741603,0.533809615402783,0.562691658735275,25736,25763
11,10,BIHAR,10,KATIHAR,67,Manihari (ST),11,KATIHAR,1011,,1.49609190496,0.04852421493,250162,51682,321178,45096,0,0,0,0,0,31,224,8,1752,9,29,92,269,48688,314726,46775,0.875388555194231,0.681109309196472,0.398281107722177,0.4497030377388,-0.275049553867294,-0.315284714102745,410189,0.7672706971664282,0.1140327995143702,2414,0.0,0.0,0.0,0.0,0.0,0.0128417564208782,0.0927920463960232,0.0033140016570008,0.7257663628831814,0.0037282518641259,0.012013256006628,0.0381110190555095,0.1114333057166528,2019,-0.311065852642059,-0.261749999259695,0.7340276160026276,0.5723287761211395,0.34218005323045,0.371583759784698,17824,17733
26,10,BIHAR,22,BHAGALPUR,153,Gopalpur,26,BHAGALPUR,1026,,1.28840479802,0.03964085207,172158,51064,288796,33801,0,0,0,0,0,20,147,2,1471,27,11,82,203,48770,287405,31397,1.366266751322802,1.017092704772949,0.424019986195936,0.517553508281708,-0.281289606648009,-0.336285620927811,367572,0.7819012329557202,0.0854172787916381,1963,0.0,0.0,0.0,0.0,0.0,0.010188487009679,0.0748853795211411,0.0010188487009679,0.7493632195618951,0.0137544574630667,0.0056036678553234,0.0417727967396841,0.1034131431482424,2019,-0.342883288860321,-0.285823763957704,1.1716762073243046,0.876415193080902,0.421420950011163,0.496869176626205,368802,368796
31,10,BIHAR,28,PATNA,191,Bikram,31,PATALIPUTRA,1031,,1.09308114341,0.03367267153,441818,10559,9078,2148,0,0,0,0,0,7,59,0,1576,11,0,2,11,10630,9767,931,2.117737794158553,1.927641987800598,0.485396324846509,0.516053318977356,-0.262401164728116,-0.279686003923416,21328,0.4579426106526632,0.0436515378844711,1666,0.0,0.0,0.0,0.0,0.0,0.0042016806722689,0.0354141656662665,0.0,0.9459783913565426,0.0066026410564225,0.0,0.0012004801920768,0.0066026410564225,2019,-0.224598810076714,-0.214276478816959,1.875276164597824,1.729714035987854,0.484153784944326,0.509926855564117,67250,68069
33,10,BIHAR,30,BUXAR *,202,Rajpur (SC),33,BUXAR,1033,,1.66109971217,0.04517548543,602070,9247,7310,3373,0,0,0,0,0,0,3,0,2185,25,0,0,20,6657,10555,3456,1.363236909422337,1.125286400318146,0.519358210250289,0.543398946523666,-0.293500698801009,-0.31388695538044,20668,0.5106928585252565,0.1672150183859105,2233,0.0,0.0,0.0,0.0,0.0,0.0,0.0013434841021047,0.0,0.9785042543663234,0.0111957008508732,0.0,0.0,0.0089565606806986,2019,-0.318439394235611,-0.295490934129243,1.1646029436177772,0.9781933277845384,0.541847380379924,0.575780808925629,25736,25763
24,10,BIHAR,20,BEGUSARAI,143,Teghra,24,BEGUSARAI,1024,,0.76386925179,0.01974083595,166591,12348,84827,8053,0,0,0,0,0,65,101,0,560,114,0,57,79,23872,69910,9463,3.899136052429979,2.040690183639526,0.385507783901897,0.450558602809906,-0.244771600220434,-0.253453344106674,103245,0.677127221657223,0.0916557702552181,976,0.0,0.0,0.0,0.0,0.0,0.0665983606557377,0.103483606557377,0.0,0.5737704918032787,0.1168032786885246,0.0,0.0584016393442623,0.0809426229508196,2019,-0.277338564395905,-0.265583545643541,3.2921663043093945,1.8583539724349976,0.424908619327533,0.486127495765686,102881,102837
28,10,BIHAR,28,PATNA,178,Mokama,28,MUNGER,1028,,1.53613672836,0.04626451821,164167,57541,395195,20068,0,0,0,0,0,11,109,3,1773,45,0,85,275,94218,350362,24138,1.750144877145922,0.954995036125183,0.411032206575218,0.474241018295288,-0.253327727546377,-0.258908212184906,468718,0.7474899619814046,0.0514979155910376,2301,0.0,0.0,0.0,0.0,0.0,0.004780530204259,0.0473707083876575,0.0013037809647979,0.7705345501955672,0.0195567144719687,0.0,0.0369404606692742,0.1195132551064754,2019,-0.18816751241684,-0.196115470599675,1.6104066115156246,0.896003320813179,0.386833883478235,0.421822309494019,471116,471126
32,10,BIHAR,29,BHOJPUR,197,Jagdishpur,32,ARRAH,1032,,1.26592717587,0.03795322756,521320,882,351,0,0,0,0,0,0,0,0,0,1846,40,0,0,0,781,397,2,1.681000507617427,1.368065476417542,0.505641025085783,0.523383677005768,-0.281778072133126,-0.299117863178253,1180,0.3364406779661017,0.0016949152542372,1886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9787910922587488,0.0212089077412513,0.0,0.0,0.0,2019,-0.32319250702858,-0.294732797510916,1.5312798546423716,1.2643644213676457,0.549358478201173,0.580062389373779,138267,144489
28,10,BIHAR,28,PATNA,179,Barh,28,MUNGER,1028,,1.31259877777,0.02462285032,168546,67978,94125,8395,0,0,0,0,0,17,27,5,1065,52,0,6,52,71284,87077,11439,2.681081204488266,1.498051881790161,0.453687063587749,0.505781620740891,-0.26753481457759,-0.277106463909149,169800,0.5128209658421673,0.0673674911660777,1224,0.0,0.0,0.0,0.0,0.0,0.0138888888888888,0.0220588235294117,0.0040849673202614,0.8700980392156863,0.0424836601307189,0.0,0.0049019607843137,0.0424836601307189,2019,-0.255211815237999,-0.240496359574302,2.6168346001263743,1.460461378097534,0.443941283538554,0.490870445966721,471116,471126
26,10,BIHAR,22,BHAGALPUR,152,Bihpur,26,BHAGALPUR,1026,,1.28525294707,0.03866708069,173521,46066,289685,23137,0,0,0,0,0,58,171,0,1347,27,34,120,158,74537,254679,23941,1.103692012176003,0.634148597717285,0.422992186629418,0.504260540008545,-0.269029999981504,-0.305739104747772,353157,0.7211495170703115,0.0677913789051328,1915,0.0,0.0,0.0,0.0,0.0,0.0302872062663185,0.0892950391644908,0.0,0.7033942558746736,0.0140992167101827,0.0177545691906005,0.06266318537859,0.0825065274151436,2019,-0.33324608206749,-0.28887968233306,0.9368986449263956,0.548178046941757,0.424540894985127,0.496030241250992,368802,368796
24,10,BIHAR,20,BEGUSARAI,145,Sahebpur Kamal,24,BEGUSARAI,1024,,1.10917977105,0.0260612602,198630,32825,120139,7252,0,0,0,0,0,10,63,0,1084,10,18,56,55,75348,64867,9931,1.323886668497991,0.976944744586945,0.445641419158358,0.503419131040573,-0.287362937078133,-0.33174641430378,150146,0.4320261612030956,0.066142288172845,1296,0.0,0.0,0.0,0.0,0.0,0.007716049382716,0.0486111111111111,0.0,0.8364197530864198,0.007716049382716,0.0138888888888888,0.0432098765432098,0.0424382716049382,2019,-0.407179981470108,-0.340900073705072,1.103154233351177,0.83759543299675,0.51278067500778,0.597273826599121,102881,102837
